omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje3,element,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI
HAAG,*,-,**,-,GR,-,HAAG,,,,,,,,,,,,,-,G/S,,,,SGR-HAAG,*-**-GR-HAAG-G/S,0.13,90,92,90,90,253,GR-HAAG1-SO,0.35,90,92,90,90,253,GR-HAAG1-SO,0.35,90,92,90,90,253,GR-HAAG1-SO,0.35,90,92,90,90,253,GR-HAAG1-SO,,,380,0,,
HAAG_01,*,-,**,-,GR,-,HAAG,_,01,,,,,,,,,,,-,G,,,,,*-**-GR-HAAG_01-G,0.13,90,92,90,90,253,GR-HAAG1-SO,0.35,90,92,90,90,253,GR-HAAG1-SO,0.35,90,92,90,90,253,GR-HAAG1-SO,0.35,90,92,90,90,253,GR-HAAG1-SO,,,381,380,,
HAAG_02,*,-,**,-,GR,-,HAAG,_,02,,,,,,,,,,,-,G,,,,,*-**-GR-HAAG_02-G,0.13,90,92,90,90,253,GR-HAAG2-SO,0.35,90,92,90,90,253,GR-HAAG2-SO,0.35,90,92,90,90,253,GR-HAAG2-SO,0.35,90,92,90,90,253,GR-HAAG2-SO,,,382,380,,
HAAG_03,*,-,**,-,GR,-,HAAG,_,03,,,,,,,,,,,-,G,,,,,*-**-GR-HAAG_03-G,0.13,90,92,90,90,253,GR-HAAG3-SO,0.35,90,92,90,90,253,GR-HAAG3-SO,0.35,90,92,90,90,253,GR-HAAG3-SO,0.35,90,92,90,90,253,GR-HAAG3-SO,,,383,380,,
HAAG_RUW,*,-,**,-,GR,-,HAAG,_,RUW,,,,,,,,,,,-,G,,,,,*-**-GR-HAAG_RUW-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,3095,380,,
HAAG_STRAK,*,-,**,-,GR,-,HAAG,_,STRAK,,,,,,,,,,,-,G,,,,,*-**-GR-HAAG_STRAK-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,3096,380,,
HAKHOUT,*,-,**,-,GR,-,HAKHOUT,,,,,,,,,,,,,-,G,,,,,*-**-GR-HAKHOUT-G,0.18,40,40,40,40,253,CONTINUOUS,0.35,40,40,40,40,253,CONTINUOUS,0.35,40,40,40,40,253,V-CONTINUOUS-SO,0.35,40,40,40,40,253,CONTINUOUS,,,2883,0,,
HEESTER,*,-,**,-,GR,-,HEESTER,,,,,,,,,,,,,-,G/A/S,,,AGR-HEESTERS,SGR-HEESTER,*-**-GR-HEESTER-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,384,0,,
HEESTER_SOLITAIR,*,-,**,-,GR,-,HEESTER,_,SOLITAIR,,,,,,,,,,,-,G,,,,,*-**-GR-HEESTER_SOLITAIR-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,385,384,,
HEIDE,*,-,**,-,GR,-,HEIDE,,,,,,,,,,,,,-,G/S,,,,SGR-HEIDE,*-**-GR-HEIDE-G/S,0.13,200,202,200,200,253,CONTINUOUS,0.35,200,202,200,200,253,CONTINUOUS,0.35,200,202,200,200,253,V-CONTINUOUS-SO,0.35,200,202,200,200,253,CONTINUOUS,,,410,0,,
HONDENTOILET,*,-,**,-,GR,-,HONDENTOILET,,,,,,,,,,,,,-,G/S,,,,SGR-HONDENTOILET,*-**-GR-HONDENTOILET-G/S,0.13,30,32,120,120,253,CONTINUOUS,0.35,30,32,120,120,253,CONTINUOUS,0.35,30,32,120,120,253,V-CONTINUOUS-SO,0.35,30,32,120,120,253,CONTINUOUS,,,413,0,,
HOUTOPSTAND,*,-,**,-,GR,-,HOUTOPSTAND,,,,,,,,,,,,,-,G/A/S,,,AGR-HOUTOPSTAND,SGR-HOUTOPSTAND,*-**-GR-HOUTOPSTAND-G/A/S,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,368,0,,
HOUTOPSTAND_GEMENGD,*,-,**,-,GR,-,HOUTOPSTAND,_,GEMENGD,,,,,,,,,,,-,G,,,,,*-**-GR-HOUTOPSTAND_GEMENGD-G,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,369,368,,
HOUTOPSTAND_LOOF,*,-,**,-,GR,-,HOUTOPSTAND,_,LOOF,,,,,,,,,,,-,G,,,,,*-**-GR-HOUTOPSTAND_LOOF-G,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,370,368,,
HOUTOPSTAND_NAALD,*,-,**,-,GR,-,HOUTOPSTAND,_,NAALD,,,,,,,,,,,-,G,,,,,*-**-GR-HOUTOPSTAND_NAALD-G,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,371,368,,
HOUTWAL,*,-,**,-,GR,-,HOUTWAL,,,,,,,,,,,,,-,G/S,,,,SGR-HOUTWAL,*-**-GR-HOUTWAL-G/S,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,367,0,,
KRUIDEN,*,-,**,-,GR,-,KRUIDEN,,,,,,,,,,,,,-,G/A/S,,,AGR-KRUIDEN,SGR-KRUIDEN,*-**-GR-KRUIDEN-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,397,0,,
KWELDER,*,-,**,-,GR,-,KWELDER,,,,,,,,,,,,,-,G/S,,,,SGR-KWELDER,*-**-GR-KWELDER-G/S,0.13,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,3369,0,,
MAAIVELD,*,-,**,-,GR,-,MAAIVELD,,,,,,,,,,,,,-,G/A/S,,,AGR-MAAIVELD,SGR-MAAIVELD,*-**-GR-MAAIVELD-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,374,0,,
MOERAS,*,-,**,-,GR,-,MOERAS,,,,,,,,,,,,,-,G/A/S,,,AGR-MOERAS,SGR-MOERAS,*-**-GR-MOERAS-G/A/S,0.13,120,122,120,120,253,CONTINUOUS,0.35,120,122,120,120,253,CONTINUOUS,0.35,120,122,120,120,253,V-CONTINUOUS-SO,0.35,120,122,120,120,253,CONTINUOUS,,,412,0,,
PERK,*,-,**,-,GR,-,PERK,,,,,,,,,,,,,-,G,,,,,*-**-GR-PERK-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,378,0,,
PLANT,*,-,**,-,GR,-,PLANT,,,,,,,,,,,,,-,G/A/S,,,AGR-BEPLANTING,SGR-BEPLANTING,*-**-GR-PLANT-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,387,0,,
PLANT_BODEMBEDEKKER,*,-,**,-,GR,-,PLANT,_,BODEMBEDEKKER,,,,,,,,,,,-,G,,,,,*-**-GR-PLANT_BODEMBEDEKKER-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,392,387,,
PLANT_EENJARIGEPLANT,*,-,**,-,GR,-,PLANT,_,EENJARIGEPLANT,,,,,,,,,,,-,G,,,,,*-**-GR-PLANT_EENJARIGEPLANT-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,391,387,,
PLANT_KLIMPLANT,*,-,**,-,GR,-,PLANT,_,KLIMPLANT,,,,,,,,,,,-,G,,,,,*-**-GR-PLANT_KLIMPLANT-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,388,387,,
PLANT_OEVERPLANT,*,-,**,-,GR,-,PLANT,_,OEVERPLANT,,,,,,,,,,,-,G,,,,,*-**-GR-PLANT_OEVERPLANT-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,394,387,,
PLANT_ROOS,*,-,**,-,GR,-,PLANT,_,ROOS,,,,,,,,,,,-,G,,,,,*-**-GR-PLANT_ROOS-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,389,387,,
PLANT_VASTEPLANT,*,-,**,-,GR,-,PLANT,_,VASTEPLANT,,,,,,,,,,,-,G/A/S,,,AGR-VASTEPLANTEN,SGR-VASTEPLANTEN,*-**-GR-PLANT_VASTEPLANT-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,390,387,,
PLANT_WATERPLANT,*,-,**,-,GR,-,PLANT,_,WATERPLANT,,,,,,,,,,,-,G/A/S,,,AGR-WATERPLANTEN,SGR-WATERPLANTEN,*-**-GR-PLANT_WATERPLANT-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,393,387,,
PLANT_WISSELBEPLANTING,*,-,**,-,GR,-,PLANT,_,WISSELBEPLANTING,,,,,,,,,,,-,G/A/S,,,AGR-WISSELBEPLANTING,SGR-WISSELBEPLANTING,*-**-GR-PLANT_WISSELBEPLANTING-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,395,387,,
PLANTENBAK,*,-,**,-,GR,-,PLANTENBAK,,,,,,,,,,,,,-,G/S,,,,SGR-PLANTENBAK,*-**-GR-PLANTENBAK-G/S,0.13,90,92,90,90,253,CONTINUOUS,0.25,90,92,90,90,253,CONTINUOUS,0.25,90,92,90,90,253,V-CONTINUOUS-SO,0.25,90,92,90,90,253,CONTINUOUS,,,398,0,,
PLANTGATVERBETERING,*,-,**,-,GR,-,PLANTGATVERBETERING,,,,,,,,,,,,,-,G/A/S,,,AGR-PLANTGATVERBETERING,SGR-PLANTGATVERBETERING,*-**-GR-PLANTGATVERBETERING-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,364,0,,
PLANTSOEN,*,-,**,-,GR,-,PLANTSOEN,,,,,,,,,,,,,-,G/A/S,,,AGR-BEPLANTING,SGR-BEPLANTING,*-**-GR-PLANTSOEN-G/A/S,0.13,90,92,90,90,253,GR-PLANTSOEN-SO,0.35,90,92,90,90,253,GR-PLANTSOEN-SO,0.35,90,92,90,90,253,GR-PLANTSOEN-SO,0.35,90,92,90,90,253,GR-PLANTSOEN-SO,,,375,0,,
PLANTSOEN_BOSPLANTSOEN,*,-,**,-,GR,-,PLANTSOEN,_,BOSPLANTSOEN,,,,,,,,,,,-,G/A/S,,,AGR-BOSPLANTSOEN,SGR-BOSPLANTSOEN,*-**-GR-PLANTSOEN_BOSPLANTSOEN-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,376,375,,
PLANTSOEN_SIERPLANTSOEN,*,-,**,-,GR,-,PLANTSOEN,_,SIERPLANTSOEN,,,,,,,,,,,-,G/A/S,,,AGR-SIERPLANTSOEN,SGR-SIERPLANTSOEN,*-**-GR-PLANTSOEN_SIERPLANTSOEN-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,377,375,,
RIET,*,-,**,-,GR,-,RIET,,,,,,,,,,,,,-,G/S/A,,,AGR-RIET,SGR-RIETLAND,*-**-GR-RIET-G/S/A,0.13,120,122,120,120,"201,235,112",CONTINUOUS,0.35,120,122,120,120,253,CONTINUOUS,0.35,120,122,120,120,253,V-CONTINUOUS-SO,0.35,120,122,120,120,253,CONTINUOUS,,,411,0,,
SIERPLANTSOEN,*,-,**,-,GR,-,SIERPLANTSOEN,,,,,,,,,,,,,-,G/S,,,,SGR-SIERPLANTSOEN,*-**-GR-SIERPLANTSOEN-G/S,0.18,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,3040,0,,
SOORTAANDUIDING,*,-,**,-,GR,-,SOORTAANDUIDING,,,,,,,,,,,,,-,S,,,,SGR-SOORTAANDUIDING,*-**-GR-SOORTAANDUIDING-S,0.13,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,V-CONTINUOUS-SO,0.35,7,7,7,7,253,CONTINUOUS,,,354,0,,
SPORTVELD,*,-,**,-,GR,-,SPORTVELD,,,,,,,,,,,,,-,G/S/A,,,AGR-SPORTVELD_GRAS,SGR-SPORTVELD_GRAS,*-**-GR-SPORTVELD-G/S/A,0.13,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,V-CONTINUOUS-SO,0.35,60,62,90,90,253,CONTINUOUS,,,406,0,,
SPORTVELD_BELIJNING,*,-,**,-,GR,-,SPORTVELD,_,BELIJNING,,,,,,,,,,,-,G,,,,,*-**-GR-SPORTVELD_BELIJNING-G,0.13,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,V-CONTINUOUS-SO,0.35,7,7,7,7,253,CONTINUOUS,,,407,406,,
SPORTVELD_KUNSTGRAS,*,-,**,-,GR,-,SPORTVELD,_,KUNSTGRAS,,,,,,,,,,,-,G,,,,,*-**-GR-SPORTVELD_KUNSTGRAS-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,409,406,,
SPORTVELD_NATUURGRAS,*,-,**,-,GR,-,SPORTVELD,_,NATUURGRAS,,,,,,,,,,,-,G,,,,,*-**-GR-SPORTVELD_NATUURGRAS-G,0.13,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,CONTINUOUS,0.35,60,62,90,90,253,V-CONTINUOUS-SO,0.35,60,62,90,90,253,CONTINUOUS,,,408,406,,
STRUIK,*,-,**,-,GR,-,STRUIK,,,,,,,,,,,,,-,G,,,,,*-**-GR-STRUIK-G,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,373,0,,
STRUWEEL,*,-,**,-,GR,-,STRUWEEL,,,,,,,,,,,,,-,G/A/S,,,AGR-STRUWEEL,SGR-STRUWEEL,*-**-GR-STRUWEEL-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,CONTINUOUS,0.35,90,92,90,90,253,V-CONTINUOUS-SO,0.35,90,92,90,90,253,CONTINUOUS,,,372,0,,
TEELGROND,*,-,**,-,GR,-,TEELGROND,,,,,,,,,,,,,-,G/A/S,,,AGR-TEELGROND,SGR-TEELGROND,*-**-GR-TEELGROND-G/A/S,0.13,90,92,90,90,253,CONTINUOUS,0.25,90,92,90,90,253,CONTINUOUS,0.25,90,92,90,90,253,V-CONTINUOUS-SO,0.25,90,92,90,90,253,CONTINUOUS,,,400,0,,
TYPEAANDUIDING,*,-,**,-,GR,-,TYPEAANDUIDING,,,,,,,,,,,,,-,S,,,,SGR-TYPEAANDUIDING,*-**-GR-TYPEAANDUIDING-S,0.13,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,CONTINUOUS,0.35,7,7,7,7,253,V-CONTINUOUS-SO,0.35,7,7,7,7,253,CONTINUOUS,,,353,0,,
VERWIJDEREN,*,-,**,-,GR,-,VERWIJDEREN,,,,,,,,,,,,,-,A,,,AGR-VERWIJDEREN,,*-**-GR-VERWIJDEREN-A,0.13,10,12,10,10,253,CONTINUOUS,0.35,10,12,10,10,253,CONTINUOUS,0.35,10,12,10,10,253,V-CONTINUOUS-SO,0.35,10,12,10,10,253,CONTINUOUS,,,355,0,,
